likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu,ma_nganh,ma_nhom,nguon,is_that,sample_weight
5.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.3,-1.7000000000000002,-0.7000000000000002,0.2999999999999998,0.2999999999999998,1.2999999999999998,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,2.7,1.1,,,,7.6,,,,8.75,7.25,,,,,0.2758036177964809,,,,1.6679496385546362,-0.1626405960929033,,7.866666666666667,1.5,0.5937042200860713,1.6679496385546362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810201,4,ttth,0,1.0
1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,-2.1,-0.1,-0.1,0.8999999999999999,-0.1,0.8999999999999999,-0.1,0.8999999999999999,-0.1,-0.1,3.1,0.8306623862918073,,,7.4,8.0,,,,8.4,,,,,0.0379659799605137,0.7384418545636469,,,,1.2956105011864276,,,7.933333333333334,1.0,0.690672778570196,1.2956105011864276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
2.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,2.0,-1.7999999999999998,0.2000000000000001,0.2000000000000001,0.2000000000000001,1.2000000000000002,1.2000000000000002,0.2000000000000001,1.2000000000000002,-0.7999999999999998,-1.7999999999999998,3.8,1.0770329614269007,,,7.2,7.25,,,,,6.8,,,,-0.1512394637017876,-0.1290048393747885,,,,,-0.7000090373835763,,7.083333333333333,0.4500000000000002,-0.3267511134867175,-0.1290048393747885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7420201,7,ttth,0,1.0
4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,0.2999999999999998,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,-0.7000000000000002,3.7,0.458257569495584,7.6,,8.0,8.5,,,,,,,0.5605364974880898,,0.6055823109474169,1.316739650522604,,,,,,,8.033333333333333,0.9000000000000004,0.8276194863193701,1.316739650522604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7340115,1,ttth,0,1.0
2.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,-1.4,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,1.6,0.6000000000000001,-0.3999999999999999,2.4,0.8,,,7.0,7.25,,,,8.0,,,,,-0.3404449073640889,-0.1290048393747885,,,,0.8700800584799026,,,7.416666666666667,1.0,0.1335434372470083,0.8700800584799026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7540101,7,ttth,0,1.0
3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,-0.7000000000000002,0.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,1.2999999999999998,-0.7000000000000002,1.2999999999999998,3.7,0.7810249675906655,6.8,,7.0,7.0,,,,,,,-0.1560114547914662,,-0.3404449073640889,-0.418153737354267,,,,,,,6.933333333333334,0.2000000000000001,-0.3048700331699407,-0.1560114547914662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
5.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,1.1,-1.9,-0.8999999999999999,-0.8999999999999999,0.1,0.1,1.1,1.1,0.1,0.1,3.9,0.9433981132056604,,,7.0,7.5,,,,,6.6,,,,-0.3404449073640889,0.1601440586046899,,,,,-0.9388394557349866,,7.033333333333334,0.9000000000000004,-0.3730467681647951,0.1601440586046899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,0.2000000000000001,-0.7999999999999998,-0.7999999999999998,0.2000000000000001,-0.7999999999999998,1.2000000000000002,1.2000000000000002,0.2000000000000001,-0.7999999999999998,0.2000000000000001,3.8,0.7483314773547882,7.25,,8.8,8.0,,,,,,,0.2470467683657842,,1.3624040855966222,0.7384418545636469,,,,,,,8.016666666666667,1.5500000000000007,0.7826309028420178,1.3624040855966222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7220201,8,ttth,0,1.0
4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,-0.5999999999999996,-0.5999999999999996,0.4000000000000003,-0.5999999999999996,-0.5999999999999996,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,4.6,0.4898979485566356,,,,6.25,,,,6.0,7.4,,,,,-1.2856004312927023,,,,-1.2575721550527206,0.0164822176706547,,6.55,1.4000000000000004,-0.8422301228915895,0.0164822176706547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7510203,5,ttth,0,1.0
1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-3.5999999999999996,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,4.6,1.2,,,9.0,9.0,,,,9.0,,,,,1.5516095292589227,1.895037446481561,,,,1.9339061652462144,,,9.0,0.0,1.793517713662233,1.9339061652462144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340122,1,khaosat,1,1.0
5.0,1.0,3.0,3.0,3.0,2.0,1.0,5.0,5.0,3.0,1.9,-2.1,-0.1,-0.1,-0.1,-1.1,-2.1,1.9,1.9,-0.1,3.1,1.445683229480096,6.75,4.2,8.0,,,,,,,,-0.2007957018089383,-1.5560294808735478,0.6055823109474169,,,,,,,,6.316666666666666,3.8,-0.3837476239116897,0.6055823109474169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7810202,4,ttth,0,1.0
2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,-1.5,-0.5,0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,3.5,0.6708203932499369,,,,7.5,,,,,8.5,8.6,,,,0.1601440586046899,,,,,1.33004951860341,1.619331190752198,8.200000000000001,1.0999999999999996,1.036508255986766,1.619331190752198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7540101,7,ttth,0,1.0
4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.2999999999999998,1.2999999999999998,0.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,2.7,0.7810249675906654,7.75,,9.2,7.4,,,,,,,0.6948892385405069,,1.7408149729212232,0.0444844994128989,,,,,,,8.116666666666667,1.799999999999999,0.826729570291543,1.7408149729212232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340101,1,ttth,0,1.0
1.0,5.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,-1.7000000000000002,2.3,1.2999999999999998,1.2999999999999998,1.2999999999999998,-1.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,-1.7000000000000002,2.7,1.417744687875783,,,,5.25,,,,8.25,6.0,,,,,-2.442196023210616,,,,1.1360365851714804,-1.6553307107892166,,6.5,3.0,-0.987163382942784,1.1360365851714804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480202,0,khaosat,1,1.0
4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,3.0,0.7745966692414834,,,,8.0,,,,7.5,8.25,,,,,0.7384418545636469,,,,0.3381670050967468,1.0315114956641471,,7.916666666666667,0.75,0.7027067851081803,1.0315114956641471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340101,1,ttth,0,1.0
1.0,5.0,4.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,-2.3,1.7000000000000002,0.7000000000000002,1.7000000000000002,1.7000000000000002,-0.2999999999999998,-0.2999999999999998,-1.2999999999999998,-1.2999999999999998,-0.2999999999999998,3.3,1.345362404707371,6.4,,6.8,6.75,,,,,,,-0.5142854309312439,,-0.5296503510263902,-0.7073026353337455,,,,,,,6.6499999999999995,0.3999999999999994,-0.5837461390971265,-0.5142854309312439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7520115,6,ttth,0,1.0
5.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,1.1,-1.9,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,0.1,0.1,1.1,1.1,1.1,3.9,1.044030650891055,,,7.8,7.75,,,,8.2,,,,,0.4163768672851156,0.4492929565841684,,,,1.082845279833164,,,7.916666666666667,0.4499999999999993,0.6495050345674827,1.082845279833164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
5.0,1.0,3.0,5.0,4.0,5.0,1.0,5.0,2.0,1.0,1.7999999999999998,-2.2,-0.2000000000000001,1.7999999999999998,0.7999999999999998,1.7999999999999998,-2.2,1.7999999999999998,-1.2000000000000002,-2.2,3.2,1.7204650534085253,,,7.2,7.0,,,,,7.2,,,,-0.1512394637017876,-0.418153737354267,,,,,-0.2223482006807556,,7.133333333333333,0.2000000000000001,-0.2639138005789367,-0.1512394637017876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7819010,4,ttth,0,1.0
3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,0.1,1.1,0.1,1.1,0.1,-0.8999999999999999,-0.8999999999999999,0.1,-0.8999999999999999,0.1,2.9,0.7,,,7.2,8.25,,,,,6.8,,,,-0.1512394637017876,1.0275907525431254,,,,,-0.7000090373835763,,7.416666666666667,1.4500000000000002,0.0587807504859205,1.0275907525431254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7510401,6,ttth,0,1.0
3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,2.0,-0.1,-0.1,0.8999999999999999,0.8999999999999999,1.9,-0.1,-0.1,-0.1,-2.1,-1.1,3.1,1.044030650891055,,,,7.8,,,,5.5,7.0,,,,,0.507122736180064,,,,-1.7894852084358763,-0.4611786190321659,,6.766666666666667,2.3,-0.5811803637626594,0.507122736180064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510202,5,ttth,0,1.0
4.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,0.6000000000000001,-2.4,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,1.6,1.6,0.6000000000000001,-0.3999999999999999,3.4,1.1135528725660044,,,,7.75,,,,7.75,8.4,,,,,0.4492929565841684,,,,0.6041235317883247,1.2106343094277054,,7.966666666666666,0.6500000000000004,0.7546835992667328,1.2106343094277054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340101,1,ttth,0,1.0
5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.3,-0.7000000000000002,1.2999999999999998,1.2999999999999998,-0.7000000000000002,-1.7000000000000002,-1.7000000000000002,-0.7000000000000002,0.2999999999999998,0.2999999999999998,2.7,1.2688577540449522,,,,6.75,,,,8.25,7.8,,,,,-0.7073026353337455,,,,1.1360365851714804,0.4941430543734743,,7.6,1.5,0.3076256680704031,1.1360365851714804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340115,1,ttth,0,1.0
5.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.5,-1.5,0.5,1.5,0.5,-0.5,-1.5,-0.5,-0.5,-0.5,2.5,1.2041594578792296,,,,7.25,,,,8.25,8.2,,,,,-0.1290048393747885,,,,1.1360365851714804,0.971803891076294,,7.9,1.0,0.659611878957662,1.1360365851714804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7340115,1,ttth,0,1.0
3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,-0.7999999999999998,0.2000000000000001,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,0.2000000000000001,0.2000000000000001,1.2000000000000002,1.2000000000000002,0.2000000000000001,3.8,0.7483314773547882,,,7.2,6.5,,,,7.2,,,,,-0.1512394637017876,-0.996451533313224,,,,0.0190191730668535,,,6.966666666666666,0.7000000000000002,-0.3762239413160527,0.0190191730668535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7480201,0,ttth,0,1.0
3.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0.8999999999999999,-0.1,1.9,0.8999999999999999,-0.1,-1.1,-1.1,-0.1,-1.1,-0.1,2.1,0.9433981132056604,,,8.6,7.5,,,,7.4,,,,,1.17319864193432,0.1601440586046899,,,,0.231784394420116,,,7.833333333333333,1.1999999999999993,0.521709031653042,1.17319864193432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340115,1,ttth,0,1.0
5.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,1.6,-1.4,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,1.6,0.6000000000000001,-1.4,3.4,1.019803902718557,,,,7.0,,,,7.75,8.2,,,,,-0.418153737354267,,,,0.6041235317883247,0.971803891076294,,7.65,1.1999999999999993,0.3859245618367839,0.971803891076294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340101,1,ttth,0,1.0
4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,0.2999999999999998,1.2999999999999998,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,3.7,0.7810249675906654,,,,7.5,,,,9.0,7.6,,,,,0.1601440586046899,,,,1.9339061652462144,0.255312636022064,,8.033333333333333,1.5,0.7831209532909894,1.9339061652462144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340201,2,ttth,0,1.0
5.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.3,-1.7000000000000002,0.2999999999999998,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,2.7,1.1,,,,8.4,,,,8.0,8.0,,,,,1.2010800913308128,,,,0.8700800584799026,0.7329734727248847,,8.133333333333333,0.4000000000000003,0.9347112075118668,1.2010800913308128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340101,1,ttth,0,1.0
5.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.3,-1.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,0.2999999999999998,1.2999999999999998,0.2999999999999998,-0.7000000000000002,2.7,1.1,,,8.0,7.8,,,,6.75,,,,,0.6055823109474169,0.507122736180064,,,,-0.4597025749779869,,,7.516666666666667,1.25,0.217667490716498,0.6055823109474169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810103,4,ttth,0,1.0
4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0.7000000000000002,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,3.3,0.458257569495584,,,,7.25,,,,7.0,7.2,,,,,-0.1290048393747885,,,,-0.1937460482864089,-0.2223482006807556,,7.1499999999999995,0.25,-0.1816996961139843,-0.1290048393747885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340120,1,ttth,0,1.0
5.0,1.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,1.0,-3.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.2649110640673518,,,,7.8,,,,5.0,4.0,,,,,0.507122736180064,,,,-2.321398261819032,-4.043634894303318,,5.6000000000000005,3.8,-1.952636806647429,0.507122736180064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7510301,5,ttth,0,1.0
5.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.3,-1.7000000000000002,1.2999999999999998,0.2999999999999998,0.2999999999999998,-1.7000000000000002,0.2999999999999998,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,2.7,1.1874342087037917,,,,8.75,,,,7.75,7.6,,,,,1.6058885485020824,,,,0.6041235317883247,0.255312636022064,,8.033333333333333,1.1500000000000004,0.8217749054374903,1.6058885485020824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7340115,1,ttth,0,1.0
2.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,-1.5,1.5,-0.5,-0.5,0.5,-0.5,0.5,1.5,0.5,-1.5,3.5,1.02469507659596,8.0,,7.0,6.25,,,,,,,0.9188104736278682,,-0.3404449073640889,-1.2856004312927023,,,,,,,7.083333333333333,1.75,-0.2357449550096411,0.9188104736278682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7480201,0,ttth,0,1.0
2.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,-1.9,0.1,-0.8999999999999999,0.1,0.1,0.1,1.1,1.1,1.1,-0.8999999999999999,3.9,0.9433981132056604,5.8,,8.0,7.0,,,,,,,-1.0516963951409115,,0.6055823109474169,-0.418153737354267,,,,,,,6.933333333333334,2.2,-0.2880892738492538,0.6055823109474169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7380107,8,ttth,0,1.0
3.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,0.2000000000000001,1.2000000000000002,2.2,2.2,2.2,-1.7999999999999998,-1.7999999999999998,-1.7999999999999998,-0.7999999999999998,-1.7999999999999998,2.8,1.7204650534085253,7.5,,4.4,6.0,,,,,,,0.4709680034531456,,-2.8001156749740037,-1.5747493292721808,,,,,,,5.966666666666666,3.0999999999999996,-1.3012990002643463,0.4709680034531456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7510303,5,ttth,0,1.0
4.0,2.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,0.3999999999999999,-1.6,1.4,1.4,0.3999999999999999,-0.6000000000000001,0.3999999999999999,-1.6,-0.6000000000000001,0.3999999999999999,3.6,1.019803902718557,,,6.0,7.2,,,,4.25,,,,,-1.2864721256755949,-0.186834618970684,,,,-3.1192678418937656,,,5.816666666666666,2.95,-1.530858195513348,-0.186834618970684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7510203,5,ttth,0,1.0
2.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,0.2999999999999998,1.2999999999999998,1.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,-1.7000000000000002,2.7,1.004987562112089,,,,7.0,,,,6.75,8.6,,,,,-0.418153737354267,,,,-0.4597025749779869,1.4494647277791146,,7.45,1.8499999999999996,0.1905361384822869,1.4494647277791146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7510401,6,ttth,0,1.0
3.0,3.0,2.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,-0.7000000000000002,-0.7000000000000002,-1.7000000000000002,0.2999999999999998,1.2999999999999998,1.2999999999999998,-0.7000000000000002,1.2999999999999998,0.2999999999999998,-0.7000000000000002,3.7,1.004987562112089,,,,8.0,,,,5.5,7.25,,,,,0.7384418545636469,,,,-1.7894852084358763,-0.1626405960929033,,6.916666666666667,2.5,-0.4045613166550443,0.7384418545636469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7540106,7,ttth,0,1.0
1.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,-2.7,0.2999999999999998,0.2999999999999998,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,0.2999999999999998,1.2999999999999998,1.2999999999999998,0.2999999999999998,3.7,1.1,,,,8.2,,,,,7.75,8.25,,,,0.9697609729472288,,,,,0.434435449785622,1.2502643577021977,8.066666666666666,0.5,0.8848202601450161,1.2502643577021977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.7999999999999998,-0.7999999999999998,0.2000000000000001,0.2000000000000001,0.2000000000000001,0.2000000000000001,0.2000000000000001,0.2000000000000001,0.2000000000000001,0.2000000000000001,4.8,0.3999999999999999,3.0,,7.4,7.75,,,,,,,-3.559614228119358,,0.0379659799605137,0.4492929565841684,,,,,,,6.05,4.75,-1.0241184305248918,0.4492929565841684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7520115,6,ttth,0,1.0
2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,-1.5,-0.5,0.5,-1.5,0.5,0.5,0.5,0.5,0.5,0.5,3.5,0.806225774829855,,,,8.6,,,,,8.25,7.25,,,,1.432399209714395,,,,,1.0315114956641471,0.1957876918450531,8.033333333333333,1.3499999999999996,0.8865661324078653,1.432399209714395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7540101,7,ttth,0,1.0
5.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.9,-1.1,-0.1,-1.1,-0.1,-1.1,-1.1,1.9,-0.1,-0.1,2.1,1.3000000000000005,,,,6.5,,,,7.0,6.8,,,,,-0.996451533313224,,,,-0.1937460482864089,-0.7000090373835763,,6.766666666666667,0.5,-0.6300688729944032,-0.1937460482864089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810201,4,ttth,0,1.0
5.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,3.0,1.095445115010332,,,,8.0,,,,8.0,7.4,,,,,0.7384418545636469,,,,0.8700800584799026,0.0164822176706547,,7.8,0.5999999999999996,0.5416680435714013,0.8700800584799026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340115,1,ttth,0,1.0
1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.7745966692414834,6.5,,4.8,6.4,,,,,,,-0.4247169368962996,,-2.421704787649402,-1.1121110925050148,,,,,,,5.900000000000001,1.7000000000000002,-1.3195109390169055,-0.4247169368962996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7520115,6,ttth,0,1.0
5.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.6,-1.4,1.6,-0.3999999999999999,1.6,-1.4,-1.4,-1.4,0.6000000000000001,-0.3999999999999999,2.4,1.42828568570857,8.0,,6.8,7.25,,,,,,,0.9188104736278682,,-0.5296503510263902,-0.1290048393747885,,,,,,,7.35,1.2000000000000002,0.0867184277422298,0.9188104736278682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7220201,8,ttth,0,1.0
