to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,nguon,ma_nganh,j_nganh,ma_nhom,i_trong_nganh
B00,,,,7.4,,,,,7.0,8.25,ttth,7540106,30,7,4
D07,,,7.2,7.6,,,,,6.75,,ttth,7540106,30,7,5
A00,,,,6.75,,,,7.25,7.2,,ttth,7540106,30,7,6
A00,,,,7.2,,,,6.5,5.75,,ttth,7540106,30,7,7
B00,,,,7.4,,,,,7.25,5.25,ttth,7540106,30,7,8
A00,,,,6.2,,,,5.75,6.5,,ttth,7540106,30,7,9
A00,,,,7.2,,,,8.0,7.0,,ttth,7540106,30,7,10
A00,,,,7.6,,,,7.75,8.25,,ttth,7540106,30,7,11
B00,,,,6.5,,,,,6.5,6.8,ttth,7540106,30,7,12
D07,,,6.6,7.6,,,,,7.0,,ttth,7540106,30,7,13
A00,,,,8.0,,,,6.0,7.0,,ttth,7540106,30,7,14
B00,,,,7.0,,,,,7.75,7.6,ttth,7540106,30,7,15
D07,,,8.6,8.0,,,,,7.25,,ttth,7540106,30,7,16
A00,,,,6.75,,,,7.25,7.2,,ttth,7540106,30,7,17
D07,,,7.2,7.75,,,,,8.4,,ttth,7540106,30,7,18
A00,,,,7.8,,,,7.25,6.0,,ttth,7540106,30,7,19
A00,,,,6.5,,,,7.75,6.8,,ttth,7540106,30,7,20
B00,,,,7.2,,,,,7.0,5.25,ttth,7540106,30,7,21
A00,,,,8.0,,,,6.75,7.25,,ttth,7540106,30,7,22
A00,,,,6.75,,,,6.75,8.4,,ttth,7540106,30,7,23
A00,,,,7.2,,,,5.75,6.5,,ttth,7540106,30,7,24
A00,,,,5.6,,,,6.0,6.75,,ttth,7540106,30,7,25
A00,,,,7.8,,,,5.5,6.5,,ttth,7540106,30,7,26
A00,,,,6.25,,,,7.25,7.2,,ttth,7540106,30,7,27
D07,,,7.4,7.75,,,,,6.8,,ttth,7540106,30,7,28
A00,,,,7.0,,,,6.25,7.4,,ttth,7540106,30,7,29
A00,,,,7.25,,,,7.75,5.6,,ttth,7540106,30,7,30
D07,,,7.6,8.25,,,,,7.4,,ttth,7540106,30,7,31
A00,,,,6.75,,,,7.5,6.2,,ttth,7540106,30,7,32
D07,,,6.0,7.8,,,,,7.25,,ttth,7540106,30,7,33
B00,,,,6.25,,,,,6.5,7.2,ttth,7540106,30,7,34
A01,,,6.6,7.4,,,,6.0,,,ttth,7540106,30,7,35
A00,,,,6.75,,,,6.25,7.6,,ttth,7540106,30,7,36
A00,,,,6.25,,,,7.0,7.0,,ttth,7540106,30,7,37
A00,,,,7.0,,,,8.0,6.8,,ttth,7540106,30,7,38
A01,,,8.2,7.2,,,,6.75,,,ttth,7540106,30,7,39
A00,,,,7.6,,,,5.75,6.5,,ttth,7540106,30,7,40
A01,,,7.4,6.5,,,,7.2,,,ttth,7540106,30,7,41
A00,,,,6.8,,,,6.0,5.5,,ttth,7540106,30,7,42
D07,,,6.8,7.2,,,,,7.0,,ttth,7540106,30,7,43
B00,,,,7.4,,,,,7.5,7.25,ttth,7540106,30,7,44
D07,,,5.8,5.4,,,,,6.25,,ttth,7540106,30,7,45
A00,,,,6.8,,,,6.5,7.0,,ttth,7540106,30,7,46
A01,,,6.0,6.5,,,,6.6,,,ttth,7540106,30,7,47
A00,,,,7.0,,,,7.25,7.6,,ttth,7540106,30,7,48
A01,,,6.8,6.8,,,,5.25,,,ttth,7540106,30,7,49
A00,,,,7.0,,,,7.5,7.25,,ttth,7540106,30,7,50
A00,,,,7.2,,,,6.5,7.5,,ttth,7540106,30,7,51
D07,,,6.6,6.25,,,,,7.4,,ttth,7540106,30,7,52
A01,,,7.0,7.8,,,,6.75,,,ttth,7540106,30,7,53
A00,,,,8.0,,,,7.5,8.0,,ttth,7540106,30,7,54
A00,,,,8.2,,,,8.25,8.0,,ttth,7540106,30,7,55
A00,,,,7.0,,,,7.0,6.6,,ttth,7540106,30,7,56
B00,,,,8.0,,,,,7.5,7.0,ttth,7540106,30,7,57
B00,,,,7.2,,,,,5.75,7.75,ttth,7540106,30,7,58
D07,,,8.0,7.8,,,,,6.5,,ttth,7540106,30,7,59
A00,,,,7.6,,,,6.25,6.0,,ttth,7540106,30,7,60
A00,,,,7.8,,,,6.25,7.25,,ttth,7540106,30,7,61
A01,,,7.2,7.25,,,,5.0,,,ttth,7540106,30,7,62
B00,,,,7.6,,,,,6.5,7.5,ttth,7540106,30,7,63
A00,,,,8.0,,,,6.75,8.2,,ttth,7540106,30,7,64
D07,,,7.4,7.25,,,,,6.8,,ttth,7540106,30,7,65
A00,,,,7.2,,,,6.75,5.75,,ttth,7540106,30,7,66
A00,,,,6.5,,,,6.75,7.2,,ttth,7540106,30,7,67
A00,,,,8.4,,,,6.75,8.25,,ttth,7540106,30,7,68
D07,,,7.0,7.6,,,,,7.5,,ttth,7540106,30,7,69
B00,,,,6.5,,,,,8.0,6.6,ttth,7540106,30,7,70
A00,,,,7.0,,,,7.25,7.0,,ttth,7540106,30,7,71
B00,,,,5.75,,,,,7.75,8.0,ttth,7540106,30,7,72
B00,,,,6.6,,,,,6.25,5.5,ttth,7540106,30,7,73
A01,,,7.4,7.6,,,,6.5,,,ttth,7540106,30,7,74
A00,,,,7.0,,,,5.25,5.5,,ttth,7540106,30,7,75
B00,,,,7.25,,,,,8.25,7.0,ttth,7540106,30,7,76
B00,,,,6.5,,,,,6.75,8.2,ttth,7540106,30,7,77
A00,,,,6.6,,,,7.25,7.0,,ttth,7540106,30,7,78
A00,,,,6.25,,,,7.25,6.4,,ttth,7540106,30,7,79
A01,,,7.2,7.25,,,,6.6,,,ttth,7540106,30,7,80
B00,,,,8.25,,,,,6.5,6.8,ttth,7540106,30,7,81
A00,,,,7.4,,,,6.0,7.5,,ttth,7540106,30,7,82
A00,,,,6.75,,,,6.25,6.4,,ttth,7540106,30,7,83
A00,,,,7.4,,,,7.5,7.25,,ttth,7540106,30,7,84
A00,,,,8.2,,,,5.5,6.75,,ttth,7540106,30,7,85
B00,,,,8.2,,,,,7.5,7.5,ttth,7540106,30,7,86
B00,,,,6.5,,,,,7.25,7.2,ttth,7540106,30,7,87
A00,,,,7.0,,,,6.5,7.0,,ttth,7540106,30,7,88
B00,,,,8.0,,,,,4.25,5.0,ttth,7540106,30,7,89
B00,,,,8.0,,,,,5.75,5.5,ttth,7540106,30,7,90
D07,,,7.8,6.8,,,,,7.75,,ttth,7540106,30,7,91
A01,,,6.6,7.25,,,,6.4,,,ttth,7540106,30,7,92
D07,,,7.4,6.5,,,,,7.0,,ttth,7540106,30,7,93
B00,,,,6.4,,,,,5.75,6.5,ttth,7540106,30,7,94
B00,,,,7.2,,,,,6.25,6.75,ttth,7540106,30,7,95
A00,,,,6.25,,,,7.5,6.8,,ttth,7540106,30,7,96
D07,,,7.0,5.75,,,,,7.2,,ttth,7540106,30,7,97
D07,,,6.6,7.6,,,,,7.25,,ttth,7540106,30,7,98
D07,,,7.8,7.6,,,,,7.5,,ttth,7540106,30,7,99
A00,,,,6.0,,,,6.5,7.25,,ttth,7540106,30,7,100
A01,,,8.2,8.2,,,,7.0,,,ttth,7540106,30,7,101
A00,,,,7.4,,,,7.25,7.0,,ttth,7540106,30,7,102
A01,,,6.0,7.0,,,,6.0,,,ttth,7540106,30,7,103
A01,,,7.4,8.0,,,,6.4,,,ttth,7540106,30,7,104
B00,,,,7.75,,,,,6.5,7.2,ttth,7540106,30,7,105
A00,,,,7.0,,,,6.25,6.4,,ttth,7540106,30,7,106
A00,,,,8.0,,,,7.75,7.5,,ttth,7540106,30,7,107
A00,,,,7.75,,,,7.5,7.4,,ttth,7540106,30,7,108
A01,,,6.6,7.6,,,,7.25,,,ttth,7540106,30,7,109
D07,,,7.4,6.5,,,,,5.0,,ttth,7540106,30,7,110
D07,,,7.4,6.5,,,,,7.0,,ttth,7540106,30,7,111
A00,,,,7.2,,,,6.25,7.5,,ttth,7540106,30,7,112
A01,,,7.8,8.25,,,,6.4,,,ttth,7540106,30,7,113
B00,,,,6.5,,,,,6.25,7.8,ttth,7540106,30,7,114
A00,,,,6.5,,,,8.0,7.0,,ttth,7540106,30,7,115
A00,,,,6.5,,,,7.25,8.0,,ttth,7540106,30,7,116
B00,,,,8.0,,,,,7.25,7.0,ttth,7540106,30,7,117
A01,,,7.2,5.75,,,,6.2,,,ttth,7540106,30,7,118
B00,,,,7.4,,,,,7.25,5.25,ttth,7540106,30,7,119
D01,7.0,,6.6,6.8,,,,,,,ttth,7540204,31,6,0
D01,5.8,,8.0,6.5,,,,,,,ttth,7540204,31,6,1
D01,7.25,,8.0,8.0,,,,,,,ttth,7540204,31,6,2
D01,7.5,,4.6,6.2,,,,,,,ttth,7540204,31,6,3
D01,5.8,,5.2,6.75,,,,,,,ttth,7540204,31,6,4
D01,6.5,,5.2,7.6,,,,,,,ttth,7540204,31,6,5
D01,5.8,,6.0,6.25,,,,,,,ttth,7540204,31,6,6
D01,5.75,,5.6,7.0,,,,,,,ttth,7540204,31,6,7
D01,7.25,,5.2,7.6,,,,,,,ttth,7540204,31,6,8
A01,,,7.0,6.5,,,,6.2,,,ttth,7540204,31,6,9
A00,,,,6.8,,,,5.5,6.25,,ttth,7540204,31,6,10
A01,,,9.4,8.6,,,,8.75,,,ttth,7540204,31,6,11
D01,7.25,,4.4,5.4,,,,,,,ttth,7540204,31,6,12
D01,4.6,,7.0,7.0,,,,,,,ttth,7540204,31,6,13
D01,6.75,,6.6,8.2,,,,,,,ttth,7540204,31,6,14
A00,,,,6.8,,,,5.75,6.25,,ttth,7540204,31,6,15
D01,2.8,,6.8,7.0,,,,,,,ttth,7540204,31,6,16
D01,6.8,,5.8,8.5,,,,,,,ttth,7540204,31,6,17
A00,,,,7.0,,,,7.0,7.2,,ttth,7540204,31,6,18
D01,6.25,,3.8,6.8,,,,,,,ttth,7540204,31,6,19
D01,6.0,,6.4,8.25,,,,,,,ttth,7540204,31,6,20
D01,5.2,,7.4,7.0,,,,,,,ttth,7540204,31,6,21
D01,7.25,,4.8,7.0,,,,,,,ttth,7540204,31,6,22
D01,8.75,,7.0,6.0,,,,,,,ttth,7540204,31,6,23
D01,8.5,,5.4,5.2,,,,,,,ttth,7540204,31,6,24
A01,,,6.6,7.8,,,,5.0,,,ttth,7540204,31,6,25
D01,7.0,,5.8,7.0,,,,,,,ttth,7540204,31,6,26
D01,3.4,,6.2,7.0,,,,,,,ttth,7540204,31,6,27
A00,,,,6.8,,,,6.0,6.5,,ttth,7540204,31,6,28
D01,5.8,,7.0,8.0,,,,,,,ttth,7540204,31,6,29
A01,,,7.0,6.6,,,,6.5,,,ttth,7540204,31,6,30
A00,,,,8.4,,,,5.25,7.75,,ttth,7540204,31,6,31
A01,,,8.2,7.75,,,,6.8,,,ttth,7540204,31,6,32
A00,,,,6.6,,,,5.5,7.25,,ttth,7540204,31,6,33
A00,,,,7.2,,,,7.5,7.5,,ttth,7540204,31,6,34
D01,3.4,,7.0,6.75,,,,,,,ttth,7540204,31,6,35
A00,,,,7.8,,,,5.5,6.0,,ttth,7540204,31,6,36
D07,,,5.8,7.6,,,,,5.5,,ttth,7540204,31,6,37
A00,,,,6.6,,,,6.75,6.0,,ttth,7540204,31,6,38
A00,,,,7.0,,,,4.5,7.75,,ttth,7540204,31,6,39
D07,,,8.6,8.0,,,,,8.25,,ttth,7540204,31,6,40
D01,6.25,,7.4,8.2,,,,,,,ttth,7540204,31,6,41
D01,7.0,,7.4,7.0,,,,,,,ttth,7540204,31,6,42
D01,6.0,,5.8,6.8,,,,,,,ttth,7540204,31,6,43
D01,7.8,,8.0,6.75,,,,,,,ttth,7540204,31,6,44
D01,5.75,,5.2,5.6,,,,,,,ttth,7540204,31,6,45
D01,5.5,,5.6,6.8,,,,,,,ttth,7540204,31,6,46
A00,,,,7.25,,,,6.5,7.8,,ttth,7540204,31,6,47
D01,6.75,,6.8,7.4,,,,,,,ttth,7540204,31,6,48
D01,8.0,,6.6,8.0,,,,,,,ttth,7540204,31,6,49
D01,7.25,,6.8,6.8,,,,,,,ttth,7540204,31,6,50
D01,7.0,,8.4,7.0,,,,,,,ttth,7540204,31,6,51
D01,6.8,,7.4,7.5,,,,,,,ttth,7540204,31,6,52
D01,5.2,,6.8,8.25,,,,,,,ttth,7540204,31,6,53
A00,,,,7.8,,,,7.75,7.0,,ttth,7540204,31,6,54
A00,,,,7.0,,,,6.25,6.0,,ttth,7540204,31,6,55
D01,3.0,,7.2,6.5,,,,,,,ttth,7540204,31,6,56
D01,7.6,,7.4,6.75,,,,,,,ttth,7540204,31,6,57
D01,8.25,,5.8,7.0,,,,,,,ttth,7540204,31,6,58
A00,,,,6.0,,,,5.0,6.5,,ttth,7540204,31,6,59
D01,7.6,,6.4,6.75,,,,,,,ttth,7540204,31,6,60
D01,4.8,,7.4,8.0,,,,,,,ttth,7540204,31,6,61
D01,6.0,,6.8,5.5,,,,,,,ttth,7540204,31,6,62
D01,7.0,,4.4,7.0,,,,,,,ttth,7540204,31,6,63
D01,6.8,,6.6,7.75,,,,,,,ttth,7540204,31,6,64
D01,7.5,,9.6,6.6,,,,,,,ttth,7540204,31,6,65
D07,,,7.8,8.25,,,,,6.6,,ttth,7540204,31,6,66
A00,,,,7.4,,,,7.5,8.25,,ttth,7540204,31,6,67
A01,,,8.6,7.6,,,,5.5,,,ttth,7540204,31,6,68
D01,7.75,,5.2,5.6,,,,,,,ttth,7540204,31,6,69
D01,6.0,,7.6,8.25,,,,,,,ttth,7540204,31,6,70
D01,6.5,,3.4,6.8,,,,,,,ttth,7540204,31,6,71
D01,6.5,,6.2,6.4,,,,,,,ttth,7540204,31,6,72
A00,,,,7.0,,,,5.5,8.0,,ttth,7540204,31,6,73
D01,4.4,,6.4,6.25,,,,,,,ttth,7540204,31,6,74
A00,,,,7.8,,,,7.25,8.0,,ttth,7540204,31,6,75
A00,,,,5.75,,,,6.5,7.0,,ttth,7540204,31,6,76
D01,7.0,,2.2,7.4,,,,,,,ttth,7540204,31,6,77
D01,6.25,,5.6,5.6,,,,,,,ttth,7540204,31,6,78
D01,7.4,,6.6,5.75,,,,,,,ttth,7540204,31,6,79
A00,,,,7.25,,,,6.0,6.8,,ttth,7540204,31,6,80
A00,,,,7.25,,,,7.0,6.8,,ttth,7540204,31,6,81
D01,7.25,,6.4,7.4,,,,,,,ttth,7540204,31,6,82
D01,5.2,,7.0,7.5,,,,,,,ttth,7540204,31,6,83
D01,5.75,,4.0,6.8,,,,,,,ttth,7540204,31,6,84
D01,6.5,,4.6,6.6,,,,,,,ttth,7540204,31,6,85
D01,8.0,,7.2,7.0,,,,,,,ttth,7540204,31,6,86
D01,5.8,,7.2,7.0,,,,,,,ttth,7540204,31,6,87
A00,,,,8.0,,,,6.5,5.0,,ttth,7540204,31,6,88
D01,8.0,,4.2,6.4,,,,,,,ttth,7540204,31,6,89
D01,5.6,,8.0,7.5,,,,,,,ttth,7540204,31,6,90
A00,,,,6.25,,,,6.5,7.8,,ttth,7540204,31,6,91
D01,6.75,,4.8,6.2,,,,,,,ttth,7540204,31,6,92
D01,5.0,,5.6,7.8,,,,,,,ttth,7540204,31,6,93
A00,,,,6.6,,,,5.75,6.5,,ttth,7540204,31,6,94
D01,6.4,,8.6,7.75,,,,,,,ttth,7540204,31,6,95
D01,6.6,,7.0,7.5,,,,,,,ttth,7540204,31,6,96
A00,,,,7.0,,,,7.25,5.6,,ttth,7540204,31,6,97
D01,4.8,,7.2,8.25,,,,,,,ttth,7540204,31,6,98
D01,5.2,,6.6,8.25,,,,,,,ttth,7540204,31,6,99
D01,5.2,,6.6,8.0,,,,,,,ttth,7540204,31,6,100
A00,,,,7.0,,,,7.0,6.8,,ttth,7540204,31,6,101
D01,6.8,,7.8,7.25,,,,,,,ttth,7540204,31,6,102
D01,6.25,,4.6,5.6,,,,,,,ttth,7540204,31,6,103
D01,4.2,,7.6,9.25,,,,,,,ttth,7540204,31,6,104
D01,7.5,,4.0,6.8,,,,,,,ttth,7540204,31,6,105
A00,,,,7.25,,,,6.5,7.6,,ttth,7540204,31,6,106
D01,6.8,,8.2,6.75,,,,,,,ttth,7540204,31,6,107
A01,,,6.6,7.0,,,,7.2,,,ttth,7540204,31,6,108
A01,,,7.4,8.2,,,,7.75,,,ttth,7540204,31,6,109
D01,7.25,,6.6,6.0,,,,,,,ttth,7540204,31,6,110
D01,7.0,,7.6,7.6,,,,,,,ttth,7540204,31,6,111
D01,8.0,,6.6,7.4,,,,,,,ttth,7540204,31,6,112
D01,5.75,,5.8,6.0,,,,,,,ttth,7540204,31,6,113
D01,7.25,,4.0,6.8,,,,,,,ttth,7540204,31,6,114
D01,5.2,,7.2,7.5,,,,,,,ttth,7540204,31,6,115
A00,,,,6.4,,,,6.5,7.75,,ttth,7540204,31,6,116
D01,5.4,,5.8,8.0,,,,,,,ttth,7540204,31,6,117
A00,,,,7.0,,,,7.25,7.8,,ttth,7540204,31,6,118
A00,,,,8.0,,,,4.5,8.25,,ttth,7540204,31,6,119
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,0
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,1
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,2
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,3
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,4
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,5
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,4,6
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,4,7
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,8
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,9
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,10
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,11
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,12
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,13
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,14
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,15
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,16
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,17
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,18
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,19
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,20
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,21
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,22
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,23
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,24
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,25
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,26
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,27
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,28
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,29
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,30
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,31
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,4,32
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,33
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,34
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,35
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,36
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,37
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,38
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,39
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,40
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,41
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,42
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,43
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,44
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,45
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,46
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,47
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,48
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,49
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,50
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,51
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,52
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,53
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,54
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,55
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,4,56
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,57
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,58
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,59
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,60
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,61
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,62
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,63
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,64
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,65
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,66
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,67
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,4,68
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,69
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,70
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,71
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,72
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,73
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,74
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,75
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,76
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,77
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,78
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,79
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,80
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,81
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,82
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,83
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,84
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,85
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,86
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,4,87
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,88
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,89
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,90
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,91
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,92
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,93
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,94
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,95
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,96
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,97
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,98
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,99
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,100
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,101
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,102
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,103
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,104
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,4,105
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,106
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,4,107
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,108
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,109
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,4,110
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,4,111
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,112
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,4,113
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,4,114
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,115
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,4,116
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,4,117
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,4,118
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,4,119
D15,6.75,7.4,8.75,,,,,,,,ttth,7810103,33,4,0
A00,,,,7.4,,,,7.25,7.25,,ttth,7810103,33,4,1
D15,7.0,7.4,7.0,,,,,,,,ttth,7810103,33,4,2
D01,5.4,,6.0,7.25,,,,,,,ttth,7810103,33,4,3
A01,,,7.8,8.25,,,,6.8,,,ttth,7810103,33,4,4
D01,7.6,,6.6,6.5,,,,,,,ttth,7810103,33,4,5
