likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu,ma_nganh,ma_nhom,nguon,is_that,sample_weight
3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,-0.8999999999999999,1.1,0.10000000000000009,0.10000000000000009,-0.8999999999999999,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,3.9,0.5385164807134505,,,,7.0,,,,,9.25,8.0,,,,-0.418153737354267,,,,,2.225663587421198,0.9866451912379116,8.083333333333334,2.25,0.9313850137682809,2.225663587421198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
5.0,1.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.1,-1.9,2.1,0.10000000000000009,2.1,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,2.9,1.4456832294800959,,,5.6,8.25,,,7.8,,,,,,-1.6648830130001973,1.0275907525431254,,,0.2527309553697705,,,,7.216666666666666,2.6500000000000004,-0.1281871016957671,1.0275907525431254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,7220201,8,ttth,0,1.0
3.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,-0.7999999999999998,-1.7999999999999998,0.20000000000000018,0.20000000000000018,-0.7999999999999998,1.2000000000000002,0.20000000000000018,1.2000000000000002,0.20000000000000018,0.20000000000000018,3.8,0.8717797887081347,,,7.0,7.75,,,,,6.6,,,,-0.3404449073640889,0.44929295658416846,,,,,-0.9388394557349866,,7.116666666666667,1.1500000000000004,-0.27666380217163566,0.44929295658416846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7480201,0,ttth,0,1.0
3.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,-0.8999999999999999,-0.8999999999999999,0.10000000000000009,0.10000000000000009,1.1,-0.8999999999999999,0.10000000000000009,1.1,0.10000000000000009,0.10000000000000009,3.9,0.7,,,,6.5,,,,7.75,7.6,,,,,-0.996451533313224,,,,0.6041235317883247,0.255312636022064,,7.283333333333334,1.25,-0.04567178850094511,0.6041235317883247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7340120,1,ttth,0,1.0
3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,-0.7999999999999998,-0.7999999999999998,0.20000000000000018,-0.7999999999999998,0.20000000000000018,0.20000000000000018,-0.7999999999999998,0.20000000000000018,1.2000000000000002,1.2000000000000002,3.8,0.7483314773547882,,,,8.25,,,,,7.0,8.0,,,,1.0275907525431254,,,,,-0.46117861903216595,0.9866451912379116,7.75,1.25,0.5176857749162903,1.0275907525431254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
4.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.2999999999999998,1.2999999999999998,-0.7000000000000002,-1.7000000000000002,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,2.7,0.9,7.25,,8.6,7.8,,,,,,,0.24704676836578426,,1.17319864193432,0.507122736180064,,,,,,,7.883333333333333,1.3499999999999996,0.6424560488267228,1.17319864193432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810202,4,ttth,0,1.0
1.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,-1.2999999999999998,1.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,2.3,0.9,,,,7.8,,,,7.0,7.5,,,,,0.507122736180064,,,,-0.19374604828640898,0.1358974268463594,,7.433333333333334,0.7999999999999998,0.14975803824667147,0.507122736180064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
3.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,-0.20000000000000018,-1.2000000000000002,-0.20000000000000018,1.7999999999999998,0.7999999999999998,0.7999999999999998,-1.2000000000000002,-1.2000000000000002,-0.20000000000000018,0.7999999999999998,3.2,0.9797958971132713,7.5,,4.6,7.2,,,,,,,0.4709680034531456,,-2.610910231311703,-0.186834618970684,,,,,,,6.433333333333334,2.9000000000000004,-0.7755922822764139,0.4709680034531456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540204,6,ttth,0,1.0
2.0,3.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,-1.2999999999999998,-0.2999999999999998,-1.2999999999999998,-2.3,0.7000000000000002,-0.2999999999999998,1.7000000000000002,1.7000000000000002,1.7000000000000002,-0.2999999999999998,3.3,1.345362404707371,8.25,,8.6,6.6,,,,,,,1.1427317087152296,,1.17319864193432,-0.880791974121433,,,,,,,7.816666666666667,2.0,0.47837945884270555,1.17319864193432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340101,1,ttth,0,1.0
3.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,-0.6000000000000001,-1.6,1.4,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,0.3999999999999999,-0.6000000000000001,1.4,3.6,0.9165151389911681,,,8.0,6.5,,,,8.2,,,,,0.6055823109474169,-0.996451533313224,,,,1.082845279833164,,,7.566666666666666,1.6999999999999993,0.2306586858224523,1.082845279833164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
4.0,3.0,5.0,5.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,2.0,0.0,-2.0,-2.0,-2.0,0.0,1.0,3.0,1.4832396974191326,,,,8.25,,,,7.25,7.8,,,,,1.0275907525431254,,,,0.0722104784051689,0.49414305437347433,,7.766666666666667,1.0,0.5313147617739229,1.0275907525431254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340120,1,ttth,0,1.0
4.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,1.2999999999999998,-0.7000000000000002,1.2999999999999998,0.2999999999999998,-0.7000000000000002,-1.7000000000000002,-0.7000000000000002,1.2999999999999998,0.2999999999999998,-0.7000000000000002,2.7,1.004987562112089,,,,7.5,,,,7.75,7.8,,,,,0.16014405860468997,,,,0.6041235317883247,0.49414305437347433,,7.683333333333334,0.2999999999999998,0.41947021492216297,0.6041235317883247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
5.0,5.0,5.0,4.0,3.0,2.0,1.0,3.0,4.0,5.0,1.2999999999999998,1.2999999999999998,1.2999999999999998,0.2999999999999998,-0.7000000000000002,-1.7000000000000002,-2.7,-0.7000000000000002,0.2999999999999998,1.2999999999999998,3.7,1.3453624047073711,7.75,,7.4,7.6,,,,,,,0.6948892385405069,,0.03796597996051374,0.27580361779648094,,,,,,,7.583333333333333,0.34999999999999964,0.3362196120991672,0.6948892385405069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340201,2,ttth,0,1.0
1.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,-1.9,0.10000000000000009,-0.8999999999999999,-0.8999999999999999,0.10000000000000009,1.1,1.1,1.1,0.10000000000000009,0.10000000000000009,2.9,0.9433981132056604,,,,5.75,,,,6.0,7.2,,,,,-1.8638982272516593,,,,-1.2575721550527206,-0.22234820068075561,,6.316666666666666,1.4500000000000002,-1.1146061943283785,-0.22234820068075561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7380107,8,ttth,0,1.0
2.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,-1.2000000000000002,-1.2000000000000002,-0.20000000000000018,0.7999999999999998,0.7999999999999998,0.7999999999999998,-0.20000000000000018,1.7999999999999998,-0.20000000000000018,-1.2000000000000002,3.2,0.9797958971132713,6.5,,7.2,6.4,,,,,,,-0.42471693689629963,,-0.1512394637017876,-1.1121110925050148,,,,,,,6.7,0.7999999999999998,-0.5626891643677007,-0.1512394637017876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340129,7,ttth,0,1.0
5.0,1.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,3.0,1.2000000000000002,-2.8,0.20000000000000018,1.2000000000000002,1.2000000000000002,-1.7999999999999998,0.20000000000000018,0.20000000000000018,1.2000000000000002,-0.7999999999999998,3.8,1.32664991614216,,,8.2,7.25,,,,7.6,,,,,0.7947877546097174,-0.12900483937478852,,,,0.4445496157733776,,,7.683333333333333,0.9499999999999993,0.3701108436694354,0.7947877546097174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
4.0,1.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,0.10000000000000009,-2.9,-0.8999999999999999,-0.8999999999999999,1.1,0.10000000000000009,0.10000000000000009,1.1,1.1,1.1,3.9,1.2206555615733705,,,,6.5,,,,7.0,7.0,,,,,-0.996451533313224,,,,-0.19374604828640898,-0.46117861903216595,,6.833333333333333,0.5,-0.550458733543933,-0.19374604828640898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7480202,0,ttth,0,1.0
5.0,1.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,1.1,-2.9,-0.8999999999999999,-0.8999999999999999,-1.9,1.1,1.1,1.1,1.1,1.1,3.9,1.4456832294800963,,,,6.75,,,,6.75,6.2,,,,,-0.7073026353337455,,,,-0.4597025749779869,-1.4165002924378063,,6.566666666666666,0.5499999999999998,-0.8611685009165129,-0.4597025749779869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7460108,0,ttth,0,1.0
4.0,5.0,5.0,5.0,2.0,2.0,5.0,1.0,3.0,3.0,0.5,1.5,1.5,1.5,-1.5,-1.5,1.5,-2.5,-0.5,-0.5,3.5,1.4317821063276353,,,8.0,7.5,,,,,8.0,,,,0.6055823109474169,0.16014405860468997,,,,,0.7329734727248847,,7.833333333333333,0.5,0.4995666140923305,0.7329734727248847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510303,5,ttth,0,1.0
2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,-1.2000000000000002,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,1.7999999999999998,0.7999999999999998,-1.2000000000000002,3.2,0.8717797887081347,,,,5.5,,,,,7.5,7.4,,,,-2.153047125231138,,,,,0.1358974268463594,0.3539591917236252,6.8,2.0,-0.5543968355537178,0.3539591917236252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7420201,7,ttth,0,1.0
4.0,5.0,4.0,1.0,5.0,3.0,3.0,4.0,4.0,3.0,0.3999999999999999,1.4,0.3999999999999999,-2.6,1.4,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,0.3999999999999999,-0.6000000000000001,3.6,1.1135528725660042,7.2,,8.0,7.5,,,,,,,0.20226252134831216,,0.6055823109474169,0.16014405860468997,,,,,,,7.566666666666666,0.7999999999999998,0.32266296363347297,0.6055823109474169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340120,1,ttth,0,1.0
3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,-1.2999999999999998,-1.2999999999999998,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,4.3,0.7810249675906654,8.25,,9.0,8.2,,,,,,,1.1427317087152296,,1.5516095292589227,0.9697609729472288,,,,,,,8.483333333333333,0.8000000000000007,1.2213674036404603,1.5516095292589227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340120,1,ttth,0,1.0
4.0,4.0,4.0,5.0,4.0,3.0,2.0,1.0,3.0,3.0,0.7000000000000002,0.7000000000000002,0.7000000000000002,1.7000000000000002,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,-2.3,-0.2999999999999998,-0.2999999999999998,3.3,1.1,,,,9.0,,,,8.75,7.6,,,,,1.895037446481561,,,,1.6679496385546362,0.255312636022064,,8.450000000000001,1.4000000000000004,1.2727665736860871,1.895037446481561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7340120,1,ttth,0,1.0
3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,0.7000000000000002,0.7000000000000002,0.7000000000000002,1.7000000000000002,0.7000000000000002,-1.2999999999999998,-1.2999999999999998,-1.2999999999999998,-0.2999999999999998,-0.2999999999999998,2.3,1.004987562112089,6.2,,7.8,6.0,,,,,,,-0.6934224190011331,,0.4163768672851156,-1.5747493292721808,,,,,,,6.666666666666667,1.7999999999999998,-0.6172649603293995,0.4163768672851156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7480202,0,ttth,0,1.0
3.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,-0.8999999999999999,1.1,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,1.1,0.10000000000000009,0.10000000000000009,0.10000000000000009,1.1,3.9,0.8306623862918073,,,,7.5,,,,6.5,8.2,,,,,0.16014405860468997,,,,-0.7256591016695648,0.971803891076294,,7.3999999999999995,1.6999999999999993,0.13542961600380635,0.971803891076294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
3.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,0.6000000000000001,1.6,0.6000000000000001,1.6,-0.3999999999999999,-1.4,-0.3999999999999999,-1.4,0.6000000000000001,-1.4,2.4,1.1135528725660042,6.5,,5.4,7.2,,,,,,,-0.42471693689629963,,-1.8540884566624978,-0.186834618970684,,,,,,,6.366666666666667,1.7999999999999998,-0.8218800041764939,-0.186834618970684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7510301,5,ttth,0,1.0
3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,-0.5,0.5,0.5,-0.5,-1.5,0.5,-1.5,0.5,0.5,1.5,3.5,0.9219544457292888,8.4,,7.8,7.5,,,,,,,1.2770844497676466,,0.4163768672851156,0.16014405860468997,,,,,,,7.8999999999999995,0.9000000000000004,0.6178684585524841,1.2770844497676466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,-0.7999999999999998,0.20000000000000018,1.2000000000000002,0.20000000000000018,0.20000000000000018,0.20000000000000018,-0.7999999999999998,1.2000000000000002,-0.7999999999999998,-0.7999999999999998,3.8,0.7483314773547882,,,7.2,8.0,,,,,5.6,,,,-0.1512394637017876,0.7384418545636469,,,,,-2.132991547492037,,6.933333333333333,2.4000000000000004,-0.5152630522100593,0.7384418545636469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,ttth,0,1.0
3.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,4.0,0.8944271909999159,,,6.6,6.25,,,,9.2,,,,,-0.7188557946886915,-1.2856004312927025,,,,2.1466713865994755,,,7.349999999999999,2.9499999999999993,0.047405053539360566,2.1466713865994755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340120,1,ttth,0,1.0
1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,-0.7,1.3,-0.7,1.3,-0.7,0.30000000000000004,-0.7,-0.7,0.30000000000000004,0.30000000000000004,1.7,0.7810249675906655,,,,7.0,,,,7.75,7.2,,,,,-0.418153737354267,,,,0.6041235317883247,-0.22234820068075561,,7.316666666666666,0.75,-0.012126135415565972,0.6041235317883247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340122,1,ttth,0,1.0
3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,-0.8999999999999999,-0.8999999999999999,0.10000000000000009,0.10000000000000009,1.1,1.1,0.10000000000000009,0.10000000000000009,0.10000000000000009,-0.8999999999999999,3.9,0.7,,,,8.25,,,,8.25,7.6,,,,,1.0275907525431254,,,,1.1360365851714804,0.255312636022064,,8.033333333333333,0.6500000000000004,0.8063133245788898,1.1360365851714804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340115,1,ttth,0,1.0
1.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,-2.7,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,1.2999999999999998,1.2999999999999998,0.2999999999999998,3.7,1.1,7.4,,7.8,8.0,,,,,,,0.3813995094182014,,0.4163768672851156,0.7384418545636469,,,,,,,7.733333333333333,0.5999999999999996,0.5120727437556546,0.7384418545636469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480202,0,ttth,0,1.0
3.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,0.2999999999999998,-0.7000000000000002,0.2999999999999998,0.2999999999999998,1.2999999999999998,-0.7000000000000002,-1.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,2.7,0.7810249675906654,5.5,5.4,7.0,,,,,,,,-1.3204018772457449,-0.7127236841984068,-0.3404449073640889,,,,,,,,5.966666666666666,1.5999999999999996,-0.7911901562694136,-0.3404449073640889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7810103,4,ttth,0,1.0
3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,-1.4000000000000004,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,-1.4000000000000004,-1.4000000000000004,0.5999999999999996,4.4,0.9165151389911681,,,,7.25,,,,,7.75,6.2,,,,-0.12900483937478852,,,,,0.43443544978562204,-0.9114128073049483,7.066666666666666,1.5499999999999998,-0.2019940656313716,0.43443544978562204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7819009,4,ttth,0,1.0
3.0,2.0,4.0,3.0,4.0,1.0,3.0,5.0,3.0,1.0,0.10000000000000009,-0.8999999999999999,1.1,0.10000000000000009,1.1,-1.9,0.10000000000000009,2.1,0.10000000000000009,-1.9,2.9,1.2206555615733703,5.5,,7.4,7.0,,,,,,,-1.3204018772457449,,0.03796597996051374,-0.418153737354267,,,,,,,6.633333333333333,1.9000000000000004,-0.5668632115464994,0.03796597996051374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480202,0,ttth,0,1.0
3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,-0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,3.5,0.5,6.0,,6.8,6.75,,,,,,,-0.8725594070710223,,-0.5296503510263902,-0.7073026353337455,,,,,,,6.516666666666667,0.7999999999999998,-0.7031707978103859,-0.5296503510263902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7340129,7,ttth,0,1.0
3.0,1.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,0.0,-2.0,2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,2.0,3.0,1.1832159566199232,,,7.8,7.5,,,,6.6,,,,,0.4163768672851156,0.16014405860468997,,,,-0.619276490992934,,,7.3,1.2000000000000002,-0.014251855034376168,0.4163768672851156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340123,3,ttth,0,1.0
5.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,0.7000000000000002,-1.2999999999999998,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,0.7000000000000002,0.7000000000000002,-0.2999999999999998,4.3,0.7810249675906654,,,,7.0,,,,7.5,8.0,,,,,-0.418153737354267,,,,0.3381670050967468,0.7329734727248847,,7.5,1.0,0.21766224682245483,0.7329734727248847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,0.5,0.5,-0.5,-0.5,0.5,-0.5,-0.5,1.5,-0.5,-0.5,2.5,0.6708203932499369,7.4,,6.4,6.75,,,,,,,0.3813995094182014,,-0.9080612383509921,-0.7073026353337455,,,,,,,6.8500000000000005,1.0,-0.411321454755512,0.3813995094182014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7220201,8,ttth,0,1.0
3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,0.7000000000000002,3.3,0.6403124237432849,,,7.6,8.6,,,,7.0,,,,,0.22717142362281423,1.432399209714395,,,,-0.19374604828640898,,,7.733333333333333,1.5999999999999996,0.48860819501693337,1.432399209714395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,0.2999999999999998,1.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,0.2999999999999998,3.7,0.6403124237432849,,,,7.75,,,,8.0,7.6,,,,,0.44929295658416846,,,,0.8700800584799026,0.255312636022064,,7.783333333333334,0.40000000000000036,0.5248952170287117,0.8700800584799026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340120,1,ttth,0,1.0
5.0,1.0,3.0,4.0,3.0,1.0,1.0,4.0,3.0,3.0,2.2,-1.7999999999999998,0.20000000000000018,1.2000000000000002,0.20000000000000018,-1.7999999999999998,-1.7999999999999998,1.2000000000000002,0.20000000000000018,0.20000000000000018,2.8,1.32664991614216,7.0,6.8,7.25,,,,,,,,0.023125533278422962,0.2711330785892572,-0.10393810278621246,,,,,,,,7.016666666666667,0.4500000000000002,0.06344016969382259,0.2711330785892572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7810202,4,ttth,0,1.0
1.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,-2.0,2.0,2.0,1.0,1.0,0.0,0.0,-2.0,-1.0,-1.0,3.0,1.4142135623730951,,,5.6,6.5,,,,,5.6,,,,-1.6648830130001973,-0.996451533313224,,,,,-2.132991547492037,,5.8999999999999995,0.9000000000000004,-1.5981086979351529,-0.996451533313224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480202,0,ttth,0,1.0
3.0,4.0,4.0,2.0,5.0,3.0,5.0,5.0,4.0,5.0,-1.0,0.0,0.0,-2.0,1.0,-1.0,1.0,1.0,0.0,1.0,4.0,1.0,,,,8.4,,,,8.0,7.0,,,,,1.2010800913308128,,,,0.8700800584799026,-0.46117861903216595,,7.8,1.4000000000000004,0.5366605102595164,1.2010800913308128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340101,1,ttth,0,1.0
