SBD,ma_nganh,to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,ma_nhom
2034138,7510401,A00,,,,6.0,,,,7.0,6.4,,3
44000749,7480201,D01,6.75,,8.4,7.6,,,,,,,0
53011650,7220201,D01,8.0,,7.4,8.4,,,,,,,6
41010953,7340115,A00,,,,8.25,,,,7.25,7.2,,1
43003935,7220201,D01,6.2,,7.4,7.75,,,,,,,6
2072822,7819009,A00,,,,4.75,,,,4.75,7.6,,2
40020867,7340120,A00,,,,6.5,,,,8.25,8.2,,1
56000938,7340201,A01,,,8.4,7.4,,,,6.5,,,1
44007290,7810201,D01,5.6,,7.4,7.17,,,,,,,2
52010039,7540101,A00,,,,6.25,,,,8.25,7.4,,4
54010138,7480201,A00,,,,7.25,,,,8.25,8.0,,0
53011791,7220201,D01,8.25,,7.8,7.0,,,,,,,6
48003287,7480202,A00,,,,6.25,,,,7.75,8.4,,0
39006883,7810202,A00,,,,8.0,,,,8.25,8.0,,2
48024711,7510203,D01,5.2,,6.4,7.0,,,,,,,3
35012906,7340120,A01,,,8.8,7.8,,,,6.5,,,1
2067254,7340123,D01,7.4,,5.4,7.25,,,,,,,1
2043202,7220201,D09,,,6.0,8.25,,,8.6,,,,6
2064103,7340115,A01,,,8.2,8.25,,,,8.0,,,1
47008298,7819010,A00,,,,6.75,,,,5.5,6.4,,2
2038826,7540106,A00,,,,8.2,,,,6.75,7.75,,4
46004467,7340201,D01,7.8,,5.0,8.5,,,,,,,1
38001128,7340129,A00,,,,8.0,,,,6.25,7.6,,4
2045948,7810201,D01,7.6,,7.6,7.75,,,,,,,2
49008858,7510202,A00,,,,7.2,,,,6.0,4.75,,3
2011468,7380107,D01,7.5,,7.4,7.6,,,,,,,5
45003714,7540204,D01,6.0,,6.8,7.0,,,,,,,3
44007815,7540101,A00,,,,7.5,,,,8.25,8.0,,4
35012079,7220204,D01,8.0,,8.6,7.4,,,,,,,6
47009254,7510303,A00,,,,7.0,,,,5.5,5.5,,3
53008407,7340120,A00,,,,7.75,,,,8.25,7.4,,1
2043760,7480202,A00,,,,7.0,,,,6.5,7.2,,0
2039908,7480201,A01,,,7.8,7.5,,,,7.8,,,0
45003249,7340301,A01,,,7.0,6.5,,,,8.4,,,1
2062825,7380107,D01,6.2,,6.6,7.5,,,,,,,5
2049508,7810201,D15,5.5,6.8,6.75,,,,,,,,2
37001276,7220204,D01,7.75,,8.8,7.6,,,,,,,6
51016000,7480201,D01,8.0,,6.8,8.2,,,,,,,0
2028950,7819010,A00,,,,7.0,,,,7.25,7.0,,2
24006115,7380107,A00,,,,6.25,,,,8.5,8.4,,5
51016282,7810201,D01,8.25,,7.2,7.4,,,,,,,2
46007611,7220204,D01,7.4,,8.4,8.25,,,,,,,6
52007709,7510301,D01,7.0,,6.6,7.2,,,,,,,3
2044842,7340115,A01,,,8.2,7.8,,,,8.25,,,1
47000686,7220201,D01,7.2,,7.6,7.75,,,,,,,6
44000078,7420201,A00,,,,6.75,,,,7.75,7.4,,4
47004061,7540101,A00,,,,7.5,,,,8.0,8.0,,4
40000407,7220201,D01,7.5,,9.2,6.6,,,,,,,6
47000977,7220201,A01,,,7.4,7.5,,,,8.8,,,6
51003212,7810201,A01,,,7.2,8.0,,,,7.5,,,2
34010343,7340122,D01,7.0,,6.6,8.5,,,,,,,1
45004012,7340201,A00,,,,7.75,,,,8.0,7.2,,1
2047501,7510303,A01,,,6.2,7.8,,,,5.75,,,3
2035398,7510203,D07,,,7.8,7.25,,,,,6.2,,3
51019057,7340101,A00,,,,8.25,,,,7.5,7.6,,1
40018193,7340115,D01,7.5,,8.0,7.8,,,,,,,1
53013780,7510202,D01,5.4,,7.0,6.25,,,,,,,3
56010820,7380107,D15,7.75,5.2,6.25,,,,,,,,5
2079538,7380107,A00,,,,6.8,,,,7.25,7.25,,5
54006104,7340301,A00,,,,7.75,,,,7.75,8.2,,1
41001952,7480201,A00,,,,7.75,,,,8.25,8.2,,0
48032748,7340205,A00,,,,6.25,,,,7.75,8.0,,1
35011695,7340115,D01,6.8,,8.2,9.25,,,,,,,1
2039285,7510203,A00,,,,7.4,,,,6.0,6.0,,3
52001846,7380107,D15,7.75,5.2,8.25,,,,,,,,5
48028325,7340201,A00,,,,8.4,,,,6.75,8.0,,1
51009174,7340115,D01,5.8,,8.0,8.75,,,,,,,1
2039007,7510202,D01,6.75,,7.2,8.2,,,,,,,3
47003744,7340115,A00,,,,8.0,,,,7.5,7.6,,1
32006201,7340115,A00,,,,8.0,,,,7.75,8.6,,1
2045695,7480201,A01,,,6.6,7.5,,,,9.0,,,0
54008937,7540105,A01,,,6.6,6.5,,,,5.2,,,4
2076341,7340129,D01,7.8,,7.4,7.25,,,,,,,4
50004909,7540106,A00,,,,6.75,,,,6.75,8.0,,4
44012363,7540204,D01,6.5,,3.4,6.8,,,,,,,3
49004996,7340129,A01,,,8.0,6.5,,,,6.8,,,4
2007931,7540204,D01,7.0,,6.6,6.25,,,,,,,3
42008673,7540101,B00,,,,7.0,,,,,7.25,7.4,4
48022768,7540106,A01,,,6.0,8.2,,,,8.25,,,4
48000393,7380107,D01,6.5,,8.2,7.8,,,,,,,5
33001555,7340205,D01,5.4,,6.8,7.5,,,,,,,1
37013903,7810202,A00,,,,8.5,,,,7.75,7.8,,2
35008068,7480201,A00,,,,7.5,,,,7.75,7.6,,0
2042045,7480202,A00,,,,7.0,,,,8.25,8.2,,0
35011119,7540101,B00,,,,7.0,,,,,7.75,7.0,4
53010975,7810202,A00,,,,8.0,,,,7.25,6.75,,2
2071629,7480202,A00,,,,7.0,,,,6.5,6.4,,0
37015375,7220204,D01,7.8,,7.4,7.0,,,,,,,6
54004905,7340201,A01,,,7.8,6.8,,,,7.75,,,1
2082775,7220201,D01,7.5,,8.8,7.0,,,,,,,6
2069583,7510202,A01,,,7.8,6.25,,,,7.4,,,3
60003219,7480201,D01,8.2,,6.8,8.0,,,,,,,0
30014089,7510202,D01,5.2,,8.2,6.5,,,,,,,3
46000911,7510202,D01,6.0,,4.4,6.0,,,,,,,3
60002489,7340201,D01,7.5,,8.4,6.8,,,,,,,1
2043161,7340101,A00,,,,8.8,,,,8.0,8.0,,1
2034304,7340115,A01,,,8.0,7.25,,,,7.0,,,1
45000561,7510203,D01,2.8,,7.2,5.75,,,,,,,3
34000898,7380107,A00,,,,7.25,,,,7.0,8.0,,5
28023093,7480201,D01,7.25,,6.4,8.4,,,,,,,0
51013541,7480201,D01,7.2,,7.4,7.75,,,,,,,0
55001161,7340115,A01,,,7.8,7.75,,,,8.8,,,1
52008673,7810103,D01,7.4,,6.8,6.75,,,,,,,2
2040390,7340201,D01,7.25,,8.6,7.6,,,,,,,1
35008641,7340129,D01,5.2,,7.0,8.0,,,,,,,4
39000518,7340301,A00,,,,8.0,,,,6.75,8.0,,1
2037017,7510401,D07,,,7.8,8.0,,,,,8.0,,3
49004724,7510401,A00,,,,5.25,,,,7.5,7.0,,3
2022642,7340115,A01,,,7.4,7.5,,,,8.4,,,1
2069200,7340201,D01,8.0,,6.6,7.75,,,,,,,1
42000079,7480201,A00,,,,6.75,,,,7.5,7.6,,0
43002821,7340201,D01,5.4,,7.2,8.0,,,,,,,1
48021938,7480201,D01,8.2,,6.8,8.5,,,,,,,0
37008675,7340101,A01,,,7.8,7.5,,,,7.0,,,1
48010508,7510203,A01,,,6.8,7.8,,,,6.75,,,3
53009227,7540101,A00,,,,7.8,,,,8.0,8.0,,4
2039519,7810201,D01,6.4,,7.6,6.5,,,,,,,2
50010888,7480201,D01,7.25,,8.2,7.4,,,,,,,0
2020900,7510402,D07,,,8.0,7.2,,,,,7.25,,3
63000131,7540101,A00,,,,7.25,,,,8.25,8.2,,4
38011871,7540106,A00,,,,6.8,,,,5.75,7.0,,4
49007789,7220204,D01,7.83,,8.4,7.8,,,,,,,6
47010711,7510401,B00,,,,7.5,,,,,7.25,5.4,3
41007252,7340115,D01,7.6,,6.8,8.25,,,,,,,1
2070869,7340120,A01,,,6.6,6.5,,,,9.0,,,1
2040969,7540101,D07,,,8.0,8.5,,,,,8.0,,4
53013755,7540204,D01,6.0,,6.2,7.5,,,,,,,3
47002601,7540101,A00,,,,8.5,,,,7.0,7.6,,4
35009999,7480202,A00,,,,7.25,,,,7.25,7.8,,0
2034817,7480201,A00,,,,7.75,,,,7.5,7.8,,0
2010183,7380107,A00,,,,8.4,,,,7.0,8.25,,5
35006058,7510402,B00,,,,7.8,,,,,6.5,6.5,3
47000597,7220201,D01,7.5,,9.4,7.8,,,,,,,6
37017982,7220201,A01,,,8.8,8.0,,,,7.25,,,6
49010023,7480201,A00,,,,8.4,,,,7.25,8.5,,0
30017067,7510301,D01,3.4,,8.6,8.5,,,,,,,3
47003916,7220201,A01,,,9.0,8.4,,,,8.5,,,6
60005401,7380107,D15,7.5,6.4,8.25,,,,,,,,5
40020130,7220204,D01,7.8,,7.6,7.75,,,,,,,6
2050061,7810202,D01,6.0,,7.0,6.5,,,,,,,2
37004557,7460108,D01,3.6,,6.0,6.75,,,,,,,0
47003927,7540106,D07,,,7.2,7.0,,,,,7.5,,4
35010676,7340120,D01,7.4,,7.8,7.5,,,,,,,1
2014783,7540101,D07,,,7.8,8.0,,,,,7.6,,4
46007438,7540101,A00,,,,8.8,,,,7.5,7.5,,4
54010860,7480201,A01,,,7.4,8.5,,,,8.0,,,0
2015974,7510301,A00,,,,7.0,,,,7.0,6.2,,3
2070973,7510202,A01,,,8.0,6.75,,,,6.8,,,3
4003281,7380107,A00,,,,8.75,,,,7.25,7.2,,5
44008746,7540101,A00,,,,7.75,,,,7.75,7.2,,4
45002852,7220201,A01,,,7.8,6.5,,,,8.2,,,6
63000099,7510301,A01,,,8.0,6.75,,,,5.8,,,3
2078456,7340201,A00,,,,6.25,,,,7.0,7.4,,1
52009741,7340101,A00,,,,6.5,,,,8.5,7.4,,1
2049042,7480202,D01,6.5,,8.2,6.4,,,,,,,0
42011068,7380107,D01,6.75,,7.2,7.2,,,,,,,5
60003126,7340101,A00,,,,7.0,,,,7.75,7.6,,1
37007489,7340120,D01,6.8,,8.0,8.5,,,,,,,1
52006133,7810201,A00,,,,7.0,,,,8.25,7.4,,2
43005478,7340115,A00,,,,8.0,,,,7.75,8.0,,1
2044381,7510202,D01,9.0,,5.4,6.5,,,,,,,3
56009340,7480201,A00,,,,8.25,,,,8.25,7.8,,0
53000074,7810202,D15,6.75,5.6,8.5,,,,,,,,2
37005733,7480201,D01,6.75,,8.2,7.2,,,,,,,0
46008445,7540204,D01,5.2,,6.6,8.25,,,,,,,3
48017491,7220204,A01,,,7.2,6.5,,,,6.8,,,6
48015839,7810202,D15,7.25,5.2,7.25,,,,,,,,2
51005456,7810103,A00,,,,8.25,,,,7.0,6.8,,2
2062948,7340101,D01,9.2,,7.2,6.5,,,,,,,1
2008626,7510303,D01,6.2,,7.8,7.5,,,,,,,3
53005225,7510303,A00,,,,7.25,,,,7.0,6.6,,3
48032871,7340101,D01,7.4,,5.8,8.0,,,,,,,1
53011876,7340101,A00,,,,8.0,,,,8.25,7.6,,1
2068635,7480201,A00,,,,8.25,,,,8.0,7.4,,0
48009709,7510202,D01,6.0,,7.0,8.0,,,,,,,3
49011178,7540106,A00,,,,7.0,,,,5.25,5.5,,4
48010225,7510202,D01,5.6,,6.4,6.0,,,,,,,3
39006517,7340201,A01,,,8.0,7.25,,,,6.8,,,1
44012938,7540101,B00,,,,7.8,,,,,7.5,8.25,4
2062483,7850101,A00,,,,8.25,,,,7.25,7.8,,4
35010542,7340101,D01,6.4,,6.4,8.75,,,,,,,1
37004956,7340120,A00,,,,8.25,,,,7.75,7.6,,1
2047299,7810103,D01,5.4,,6.2,7.0,,,,,,,2
49008100,7480201,D01,7.5,,7.8,7.2,,,,,,,0
48031478,7380107,A00,,,,7.8,,,,7.0,6.75,,5
48030322,7850101,A00,,,,5.75,,,,6.75,5.6,,4
2050515,7480202,D01,7.2,,8.2,7.0,,,,,,,0
2065019,7510401,A00,,,,6.5,,,,5.25,8.0,,3
49008232,7420201,B00,,,,7.6,,,,,6.75,7.5,4
2079717,7340301,D01,6.2,,6.6,8.0,,,,,,,1
2040314,7340301,A00,,,,7.8,,,,6.25,8.75,,1
49013100,7340301,D01,6.2,,7.4,8.25,,,,,,,1
2071850,7340201,A00,,,,7.5,,,,8.5,7.8,,1
49012523,7510303,A00,,,,6.25,,,,6.75,7.8,,3
2039659,7540101,D07,,,7.2,7.0,,,,,7.4,,4
49009855,7510203,A00,,,,6.5,,,,6.0,6.8,,3
35012371,7340101,A00,,,,8.0,,,,8.0,8.25,,1
2005871,7540101,A00,,,,7.75,,,,7.25,7.2,,4
39009516,7220204,D01,7.4,,7.0,7.75,,,,,,,6
2057785,7340301,A01,,,8.0,7.8,,,,7.5,,,1
36000909,7380107,D01,7.0,,7.6,8.0,,,,,,,5
36004078,7540101,B00,,,,7.0,,,,,7.0,7.8,4
46009390,7540106,A01,,,7.2,5.75,,,,6.2,,,4
46003463,7540101,A00,,,,7.0,,,,7.0,7.2,,4
51017117,7810202,D15,5.5,5.6,9.0,,,,,,,,2
52011465,7340115,A01,,,7.6,7.75,,,,8.4,,,1
58004474,7510303,A00,,,,7.25,,,,7.75,7.4,,3
51015453,7340120,A00,,,,6.25,,,,8.25,7.4,,1
2077763,7380107,D01,6.8,,7.0,7.25,,,,,,,5
2015651,7340301,A00,,,,7.5,,,,7.5,8.2,,1
44001197,7380107,D01,7.0,,7.0,8.0,,,,,,,5
44000014,7340115,A01,,,8.0,8.0,,,,7.8,,,1
55011539,7380107,D01,3.8,,8.2,7.75,,,,,,,5
40008773,7480201,A00,,,,7.5,,,,7.25,8.4,,0
39004663,7380107,A00,,,,7.4,,,,7.25,7.25,,5
2019225,7480201,D01,9.2,,7.2,7.5,,,,,,,0
28017200,7810103,A00,,,,8.2,,,,7.0,7.75,,2
39008367,7340120,D01,6.75,,7.8,8.8,,,,,,,1
2083869,7480201,A01,,,8.0,7.6,,,,7.5,,,0
49011477,7480202,A00,,,,6.2,,,,6.0,6.5,,0
43000103,7510203,A00,,,,8.0,,,,6.75,6.5,,3
46008657,7480201,A01,,,8.2,6.4,,,,7.5,,,0
37006781,7480201,A00,,,,6.75,,,,7.0,7.6,,0
2081046,7540106,A00,,,,6.8,,,,6.5,6.0,,4
2083324,7510301,D01,6.75,,5.0,7.4,,,,,,,3
2011509,7510401,A00,,,,7.0,,,,6.0,6.8,,3
43008278,7340301,A00,,,,6.25,,,,7.25,7.4,,1
2000207,7510303,D01,8.6,,5.4,6.75,,,,,,,3
2079808,7420201,D07,,,6.8,6.75,,,,,7.4,,4
2083229,7480201,A01,,,9.2,6.25,,,,7.6,,,0
54009622,7510202,A00,,,,7.2,,,,6.5,7.75,,3
2023269,7510203,A00,,,,6.6,,,,5.5,6.75,,3
2066212,7540101,B00,,,,7.25,,,,,6.0,7.8,4
37015946,7340115,A00,,,,7.75,,,,8.75,7.6,,1
46008993,7340101,A00,,,,8.4,,,,7.25,8.75,,1
60002661,7380107,D01,7.5,,6.0,7.4,,,,,,,5
2019278,7540101,A00,,,,7.75,,,,8.5,8.0,,4
2061276,7480201,D01,7.0,,8.4,6.25,,,,,,,0
46001652,7340301,D01,6.4,,6.6,7.0,,,,,,,1
2069515,7220201,A01,,,9.6,7.4,,,,7.0,,,6
35009170,7340115,D01,7.2,,6.6,8.5,,,,,,,1
48024030,7480201,A01,,,7.6,7.5,,,,9.4,,,0
51006303,7420201,B00,,,,6.5,,,,,7.0,6.8,4
52008292,7340201,D01,7.0,,6.8,7.75,,,,,,,1
47006318,7810201,D01,8.0,,8.4,8.0,,,,,,,2
2022833,7460108,A00,,,,6.5,,,,6.75,8.0,,0
43009345,7340115,D01,8.0,,7.2,8.25,,,,,,,1
61005404,7340201,A01,,,8.0,8.2,,,,7.0,,,1
44010706,7340115,D01,7.0,,8.6,8.25,,,,,,,1
2015872,7480201,D01,8.2,,7.4,7.5,,,,,,,0
56005512,7340201,A00,,,,7.0,,,,6.75,7.8,,1
39009107,7380107,D01,6.25,,7.6,7.8,,,,,,,5
44006263,7340101,D01,6.2,,7.6,8.0,,,,,,,1
37010555,7460108,D01,7.8,,5.2,8.0,,,,,,,0
2061249,7380107,D01,7.6,,6.4,6.75,,,,,,,5
2083471,7510303,A00,,,,7.6,,,,5.5,6.5,,3
2047772,7540106,D07,,,7.0,7.0,,,,,6.75,,4
28002815,7340115,D01,8.4,,8.0,7.5,,,,,,,1
53008411,7520115,A00,,,,6.75,,,,7.25,6.6,,3
2063320,7510301,A00,,,,6.5,,,,7.25,8.4,,3
32003282,7340122,D01,5.4,,8.0,8.75,,,,,,,1
50013771,7340122,D01,7.8,,7.2,8.25,,,,,,,1
47003522,7220204,D01,8.25,,8.6,7.6,,,,,,,6
2067519,7510401,A01,,,6.0,7.25,,,,7.0,,,3
2045517,7480201,A01,,,8.0,7.0,,,,7.6,,,0
2023914,7340201,D01,8.0,,8.6,7.4,,,,,,,1
47007037,7510401,A00,,,,6.0,,,,5.25,6.6,,3
46002280,7340301,D01,5.8,,7.6,7.75,,,,,,,1
40006042,7510203,A00,,,,5.0,,,,5.0,6.6,,3
48003075,7510303,D01,7.0,,6.8,7.4,,,,,,,3
52000452,7510401,A00,,,,8.6,,,,5.75,8.25,,3
52005724,7340301,D01,5.6,,7.4,7.25,,,,,,,1
2022985,7850101,A00,,,,7.4,,,,6.25,7.25,,4
51009378,7340115,A00,,,,8.2,,,,7.25,8.25,,1
37012053,7480201,D01,7.0,,7.2,7.8,,,,,,,0
43004218,7340123,D01,8.0,,8.0,6.8,,,,,,,1
46000298,7510202,D01,5.0,,7.0,7.25,,,,,,,3
56006954,7540105,A00,,,,8.6,,,,7.0,6.0,,4
48009775,7510203,A00,,,,7.4,,,,6.25,5.25,,3
46003143,7510202,D01,4.8,,7.0,6.25,,,,,,,3
2023285,7340301,A00,,,,8.6,,,,6.75,7.75,,1
41002062,7340201,A01,,,8.2,8.0,,,,7.0,,,1
2053392,7810201,D01,6.0,,7.2,7.0,,,,,,,2
2022673,7480201,A00,,,,7.75,,,,7.75,7.8,,0
24007048,7340101,D01,4.4,,7.8,8.5,,,,,,,1
2011592,7510401,D07,,,7.6,6.5,,,,,6.4,,3
2003245,7340115,D01,7.4,,7.6,7.75,,,,,,,1
55000838,7480202,D01,6.5,,6.4,7.2,,,,,,,0
2064560,7340129,A00,,,,7.25,,,,7.25,7.0,,4
38007218,7340301,A00,,,,8.0,,,,7.5,6.75,,1
2078472,7540101,A00,,,,8.0,,,,7.25,7.8,,4
48008278,7480202,D01,5.75,,5.2,7.0,,,,,,,0
48018913,7380107,A00,,,,7.0,,,,8.5,7.6,,5
2022570,7540101,B00,,,,7.75,,,,,8.5,6.6,4
2063529,7510301,D01,6.0,,7.2,7.5,,,,,,,3
38001295,7340101,A00,,,,7.8,,,,7.5,8.25,,1
51019040,7420201,B00,,,,7.25,,,,,7.25,6.4,4
44003810,7340101,D01,6.0,,7.2,8.0,,,,,,,1
2067317,7480201,D01,6.5,,8.8,7.8,,,,,,,0
2083294,7510301,D01,6.0,,8.6,6.4,,,,,,,3
42010453,7480201,A00,,,,7.6,,,,7.25,8.5,,0
37002503,7220201,D09,,,7.2,7.75,,,6.8,,,,6
2080677,7340115,D01,8.2,,7.0,7.25,,,,,,,1
37009889,7340301,A00,,,,7.6,,,,7.5,7.5,,1
2082803,7480202,D01,6.5,,6.4,7.8,,,,,,,0
46002135,7540101,D07,,,8.4,7.0,,,,,8.25,,4
48010154,7380107,A00,,,,8.5,,,,7.25,7.0,,5
2075167,7540204,A00,,,,6.25,,,,6.5,7.8,,3
2062777,7480201,D01,7.8,,6.8,7.25,,,,,,,0
63001720,7340122,D01,7.2,,7.6,7.75,,,,,,,1
2068842,7340205,A00,,,,7.5,,,,6.0,5.2,,1
46009142,7340101,A00,,,,7.0,,,,9.0,7.8,,1
2055310,7480201,D07,,,7.4,7.75,,,,,8.0,,0
2038675,7510203,A00,,,,5.6,,,,6.0,6.5,,3
32006189,7340101,A00,,,,8.8,,,,8.25,8.5,,1
58001949,7480201,D01,7.4,,6.8,7.0,,,,,,,0
44003503,7340201,A00,,,,6.75,,,,7.25,7.6,,1
48019917,7340301,D01,7.5,,8.0,6.8,,,,,,,1
52009899,7340115,A00,,,,7.0,,,,7.5,8.0,,1
2048944,7340301,D01,6.75,,8.2,7.8,,,,,,,1
2080088,7220201,D01,7.8,,7.4,6.25,,,,,,,6
2062708,7340101,A00,,,,7.0,,,,6.0,8.2,,1
2035450,7510202,D01,6.6,,7.2,6.25,,,,,,,3
36002505,7340129,D01,5.0,,6.6,7.25,,,,,,,4
2080333,7340101,D01,7.6,,7.0,8.0,,,,,,,1
2008286,7819009,D07,,,7.6,6.5,,,,,6.6,,2
2074853,7220201,D01,7.25,,9.0,8.0,,,,,,,6
2064025,7810201,D01,6.4,,7.6,7.75,,,,,,,2
53012447,7340101,A00,,,,8.0,,,,7.75,7.8,,1
52010010,7540106,B00,,,,5.75,,,,,7.75,8.0,4
37002321,7340101,D01,7.0,,5.8,8.0,,,,,,,1
37002233,7340115,A00,,,,6.25,,,,8.0,8.0,,1
47006613,7380107,D01,8.0,,6.8,7.8,,,,,,,5
35010125,7340120,A00,,,,6.0,,,,7.75,8.2,,1
52003151,7540101,B00,,,,8.0,,,,,7.75,7.8,4
48030454,7540101,A00,,,,6.75,,,,7.25,6.8,,4
49010309,7340101,D01,5.8,,7.0,8.25,,,,,,,1
2084973,7540101,A00,,,,7.8,,,,8.0,8.5,,4
2022030,7480201,D01,7.25,,9.2,7.0,,,,,,,0
2067630,7220201,D01,7.8,,7.0,6.5,,,,,,,6
56007036,7510401,A00,,,,7.25,,,,7.75,7.0,,3
54006810,7340115,D01,6.2,,7.8,8.0,,,,,,,1
49005249,7810103,D15,7.75,5.4,7.5,,,,,,,,2
2003731,7510202,D01,6.2,,6.6,6.75,,,,,,,3
2049345,7480201,D01,7.0,,7.8,7.8,,,,,,,0
2042922,7480201,A00,,,,7.5,,,,6.75,7.6,,0
37011383,7510301,A01,,,5.8,5.75,,,,4.2,,,3
46002870,7220204,D01,6.8,,7.8,8.75,,,,,,,6
46005602,7480202,A00,,,,5.75,,,,7.25,6.8,,0
48009701,7480201,D07,,,9.0,8.0,,,,,7.5,,0
40010677,7380107,D01,5.6,,8.2,8.0,,,,,,,5
42013843,7340120,D01,6.8,,6.8,9.25,,,,,,,1
2053352,7340115,D01,9.2,,7.6,7.75,,,,,,,1
2052228,7540101,A00,,,,7.25,,,,7.25,8.0,,4
37013910,7480201,A00,,,,8.25,,,,6.75,8.4,,0
37008414,7340101,D01,6.8,,7.4,8.0,,,,,,,1
37010886,7480201,A00,,,,8.2,,,,7.0,7.75,,0
2043006,7480202,D01,7.0,,6.8,7.75,,,,,,,0
33002072,7540101,B00,,,,8.0,,,,,8.25,8.75,4
41001349,7340123,D01,5.0,,6.4,6.75,,,,,,,1
46007305,7380107,D01,8.5,,7.0,6.8,,,,,,,5
53004307,7510303,D01,7.75,,7.8,7.8,,,,,,,3
48008998,7540101,B00,,,,8.25,,,,,8.0,7.4,4
37008238,7380107,D01,7.5,,7.4,8.0,,,,,,,5
61005476,7540101,A00,,,,6.75,,,,8.25,7.0,,4
50007271,7220204,D09,,,6.8,9.0,,,8.0,,,,6
2006058,7480201,A00,,,,8.2,,,,7.25,8.25,,0
2036287,7480201,D07,,,8.8,7.6,,,,,7.75,,0
2033324,7480202,D01,7.2,,5.6,5.75,,,,,,,0
59009648,7480202,A00,,,,5.25,,,,6.75,7.2,,0
46001756,7510401,B00,,,,4.8,,,,,6.5,5.5,3
2039636,7480201,A01,,,7.8,7.0,,,,6.6,,,0
48021081,7340101,D01,8.2,,6.4,6.5,,,,,,,1
46005626,7540101,A00,,,,7.5,,,,7.25,8.0,,4
50000315,7520115,D01,5.4,,6.4,6.5,,,,,,,3
2011796,7810103,D01,6.0,,7.4,7.0,,,,,,,2
39010403,7510202,D01,5.0,,6.8,5.25,,,,,,,3
35012556,7340120,D01,8.0,,8.2,7.6,,,,,,,1
2043515,7340115,D01,8.2,,7.4,8.25,,,,,,,1
2041165,7510303,D07,,,7.8,6.75,,,,,7.4,,3
53008132,7340101,A00,,,,7.75,,,,8.5,8.0,,1
46001299,7480202,A00,,,,7.0,,,,7.75,8.0,,0
51011310,7480201,D01,6.0,,9.0,7.4,,,,,,,0
53006178,7810103,A00,,,,7.5,,,,8.5,7.4,,2
48005847,7810103,D01,7.75,,8.2,7.2,,,,,,,2
2075851,7380107,A00,,,,5.5,,,,6.75,6.8,,5
54009146,7340120,A00,,,,7.25,,,,8.0,8.4,,1
48025702,7340120,D01,7.6,,7.2,7.5,,,,,,,1
47001068,7380107,D01,7.6,,7.0,8.25,,,,,,,5
43010120,7810201,D01,7.25,,7.2,7.6,,,,,,,2
2073316,7540101,D07,,,7.4,8.25,,,,,7.6,,4
2040361,7480201,A00,,,,6.5,,,,7.75,8.4,,0
48019818,7510301,D01,6.25,,3.4,6.8,,,,,,,3
51003581,7480201,A01,,,8.4,8.0,,,,7.2,,,0
55001501,7810202,D01,9.25,,7.4,7.8,,,,,,,2
55006980,7540101,D07,,,7.0,7.0,,,,,8.4,,4
40004822,7510301,D01,6.75,,5.2,7.4,,,,,,,3
2077094,7510301,A00,,,,7.4,,,,6.0,6.75,,3
43003893,7510401,A00,,,,6.8,,,,5.75,7.75,,3
40017548,7340301,D01,7.0,,7.0,8.0,,,,,,,1
2060979,7510406,A00,,,,6.5,,,,6.0,6.6,,4
37010034,7340115,D01,7.8,,7.6,7.0,,,,,,,1
2052743,7510303,D01,5.2,,6.4,6.5,,,,,,,3
2035575,7480201,A00,,,,6.75,,,,7.0,8.4,,0
53014167,7340129,D01,6.2,,7.0,9.25,,,,,,,4
42006055,7810103,D01,4.8,,6.8,7.5,,,,,,,2
2049412,7340301,D01,6.6,,7.2,7.25,,,,,,,1
2045562,7220201,D01,8.4,,7.8,7.5,,,,,,,6
35007529,7480201,D01,5.6,,7.6,7.5,,,,,,,0
48018724,7340115,A01,,,7.6,9.0,,,,8.6,,,1
52006618,7510303,A00,,,,6.6,,,,5.75,7.75,,3
49010561,7510303,A00,,,,7.4,,,,6.25,7.25,,3
55008334,7420201,A00,,,,8.0,,,,5.5,6.25,,4
37012853,7510301,A00,,,,7.6,,,,4.5,6.5,,3
48023525,7510202,A00,,,,6.0,,,,5.75,7.6,,3
2063083,7220204,D01,7.75,,7.8,7.6,,,,,,,6
53008194,7540101,A00,,,,7.75,,,,8.0,7.2,,4
44010134,7340115,D01,7.8,,8.4,8.25,,,,,,,1
37006566,7340115,A01,,,7.4,7.75,,,,7.8,,,1
37002190,7220201,D01,7.8,,8.4,8.0,,,,,,,6
50007707,7510301,A00,,,,6.8,,,,6.75,7.75,,3
35012045,7810103,A00,,,,7.6,,,,7.0,9.0,,2
48023512,7540101,D07,,,8.6,7.4,,,,,7.75,,4
57005071,7340122,D01,5.8,,8.2,7.75,,,,,,,1
44011411,7220204,D01,8.25,,8.0,7.0,,,,,,,6
48023715,7540101,A00,,,,8.0,,,,7.75,7.0,,4
63002302,7340101,A00,,,,6.75,,,,8.5,8.2,,1
53006333,7420201,A00,,,,6.8,,,,6.5,6.75,,4
46005634,7810103,D01,7.2,,6.6,8.0,,,,,,,2
2025431,7540106,A01,,,6.6,5.8,,,,6.25,,,4
42011023,7510203,A00,,,,5.75,,,,7.5,6.8,,3
53006051,7510303,D01,6.75,,5.0,5.8,,,,,,,3
2083087,7340201,D01,5.4,,6.8,8.5,,,,,,,1
56000537,7810202,A00,,,,7.8,,,,6.75,7.5,,2
